bandwidth,baseline_effective_ttft_p50,baseline_effective_ttft_p90,baseline_effective_ttft_p99,baseline_nth_token_overheads_p99,baseline_queue_times_p99,baseline_response_times_p50,baseline_response_times_p90,baseline_response_times_p99,baseline_summary,baseline_tbt_times_p50,baseline_tbt_times_p90,baseline_tbt_times_p99,baseline_ttft_times_p50,baseline_ttft_times_p90,baseline_ttft_times_p99,output,pd_effective_ttft_p50,pd_effective_ttft_p90,pd_effective_ttft_p99,pd_nth_token_overheads_p99,pd_over_baseline_effective_ttft_p50,pd_over_baseline_effective_ttft_p90,pd_over_baseline_effective_ttft_p99,pd_over_baseline_nth_token_overheads_p99,pd_over_baseline_queue_times_p99,pd_over_baseline_response_times_p50,pd_over_baseline_response_times_p90,pd_over_baseline_response_times_p99,pd_over_baseline_tbt_times_p50,pd_over_baseline_tbt_times_p90,pd_over_baseline_tbt_times_p99,pd_over_baseline_ttft_times_p50,pd_over_baseline_ttft_times_p90,pd_over_baseline_ttft_times_p99,pd_queue_times_p99,pd_response_times_p50,pd_response_times_p90,pd_response_times_p99,pd_summary,pd_tbt_times_p50,pd_tbt_times_p90,pd_tbt_times_p99,pd_ttft_times_p50,pd_ttft_times_p90,pd_ttft_times_p99,prompt,rate,status,trace
25.0,0.1312122479518525,0.15105001078168237,0.2072777600903613,0.0,0.0947658254707744,4.282120339523699,4.508996446856928,4.57381985591166,results\0\baseline\param_p512_o64_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06475811757428293,0.06835539866654959,0.07000389039435227,0.1312122479518525,0.15105001078168243,0.20727776009036136,64,0.3081667218813004,0.4687813635545732,0.5981403578473874,0.09238554654513212,2.348612470951494,3.1034844759602076,2.88569481639821,,2.868841041306684,0.7000091195966429,0.7005855425659961,0.7189406109388911,0.6656963849630005,0.6346929737612339,0.6209781596059041,1.827361453187349,2.614810412408778,2.5416182210916145,0.2718680894238639,2.997523288876862,3.15893772214941,3.2883048415335594,results\0\splitwise_4_4\param_p512_o64_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.0431092447662091,0.04338469125230704,0.043470887022338305,0.23977220409327593,0.3949671409864014,0.5268209318727187,512,50,ok,param_p512_o64_r50_10s
12.5,0.1312122479518525,0.15105001078168237,0.2072777600903613,0.0,0.0947658254707744,4.282120339523699,4.508996446856928,4.57381985591166,results\0\baseline\param_p512_o64_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06475811757428293,0.06835539866654959,0.07000389039435227,0.1312122479518525,0.15105001078168243,0.20727776009036136,64,0.3609552197887708,0.5169717011722935,0.6382883043193683,0.1421039648662073,2.7509262696362087,3.4225201209650358,3.079386346326354,,2.868841041306684,0.7122056985634282,0.7112283672223293,0.7277227387607985,0.6778735616997833,0.6460462009964951,0.6321501125926582,1.827361453187349,2.614810412408778,2.5416182210916145,0.2718680894238639,3.0497505077431404,3.2069261807093374,3.328472712142554,results\0\splitwise_4_4\param_p512_o64_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.0438978158090525,0.04416074562612525,0.04425296719471389,0.23977220409327593,0.3949671409864014,0.5268209318727187,512,50,ok,param_p512_o64_r50_10s
3.125,0.1312122479518525,0.15105001078168237,0.2072777600903613,0.0,0.0947658254707744,4.282120339523699,4.508996446856928,4.57381985591166,results\0\baseline\param_p512_o64_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06475811757428293,0.06835539866654959,0.07000389039435227,0.1312122479518525,0.15105001078168243,0.20727776009036136,64,0.6605592780879459,0.8210393379797979,0.9353809938811547,0.4423432656225804,5.034280628515213,5.435546371237758,4.51269346732318,,2.868841041306684,0.7823511696424231,0.7787098475538307,0.7926853716430498,0.7503969427786521,0.7148834612837827,0.6990926147048039,1.827361453187349,2.614810412408778,2.5416182210916145,0.2718680894238639,3.350121856175976,3.511199935752723,3.6256000923116947,results\0\splitwise_4_4\param_p512_o64_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04859429344784241,0.04886614399617583,0.04893920277529623,0.23977220409327593,0.3949671409864014,0.5268209318727187,512,50,ok,param_p512_o64_r50_10s
50.0,0.4970879196411024,1.0160838524074975,1.8265687775968593,1.4135476498631756,0.30448130449362665,7.675593613301371,11.264415746379184,11.880022342514499,results\0\baseline\param_p512_o64_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.11253826923364155,0.1703564823801986,0.18364148442907074,0.42873713434514205,0.5265243682309558,0.584455912054884,64,1.2068551206956109,3.007237302899843,5.047917527465192,4.238544960417565,2.4278504325089223,2.959634970848645,2.7636065990936993,2.9985157987619555,2.78297478228674,0.9697511172071706,0.9684694307934816,0.9966689156077323,0.9169008749685376,0.9100190654894186,0.9685018778114095,2.3181837030625543,2.124317096112068,1.9335475931502724,0.8473637920835332,7.443415481727227,10.90924230611698,11.840448985509557,results\0\splitwise_4_4\param_p512_o64_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.10318643752777079,0.15502764689569293,0.17785712251362973,0.9938914377366492,1.1185047169526254,1.1300733220561683,512,100,ok,param_p512_o64_r100_10s
25.0,0.4970879196411024,1.0160838524074975,1.8265687775968593,1.4135476498631756,0.30448130449362665,7.675593613301371,11.264415746379184,11.880022342514499,results\0\baseline\param_p512_o64_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.11253826923364155,0.1703564823801986,0.18364148442907074,0.42873713434514205,0.5265243682309558,0.584455912054884,64,1.207050946904543,3.7472245620342,5.867489638698331,5.072632632088982,2.4282443793364243,3.6879087815002363,3.212301507977128,3.588582693041856,2.7827339607689683,0.9808658424723151,0.977016963074615,1.0063799724935252,0.9263479842384006,0.9323130730083445,0.9755728317964373,2.3431393559951785,2.123878503184608,1.9334221334733857,0.8472904664336519,7.52872759598597,11.005525263337264,11.955816558282205,results\0\splitwise_4_4\param_p512_o64_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.10424959885426226,0.15882557559477486,0.17915564299976988,1.0045908528606944,1.118273787088584,1.1299999964062872,512,100,ok,param_p512_o64_r100_10s
12.5,0.4970879196411024,1.0160838524074975,1.8265687775968593,1.4135476498631756,0.30448130449362665,7.675593613301371,11.264415746379184,11.880022342514499,results\0\baseline\param_p512_o64_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.11253826923364155,0.1703564823801986,0.18364148442907074,0.42873713434514205,0.5265243682309558,0.584455912054884,64,1.2915835746396969,3.5625370020095093,5.26533523671381,4.510473844384783,2.598300066459512,3.5061446883231877,2.8826372712015766,3.1908891396914525,2.78297478228674,0.9652891963932554,0.9747554307542265,0.9886823793542141,0.9188127676261643,0.9170705604665145,0.9530989545161943,2.3181837030625543,2.124317096112068,1.9335475931502724,0.8473637920835332,7.409167590824883,10.980050423056534,11.745568756378459,results\0\splitwise_4_4\param_p512_o64_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.1034015986184206,0.15622891477551262,0.1750285068151493,0.9938914377366492,1.1185047169526254,1.1300733220561683,512,100,ok,param_p512_o64_r100_10s
3.125,0.4970879196411024,1.0160838524074975,1.8265687775968593,1.4135476498631756,0.30448130449362665,7.675593613301371,11.264415746379184,11.880022342514499,results\0\baseline\param_p512_o64_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.11253826923364155,0.1703564823801986,0.18364148442907074,0.42873713434514205,0.5265243682309558,0.584455912054884,64,1.5782075019620807,3.9643937382271566,5.399983087633444,4.798262165020307,3.174906167708817,3.9016403309962726,2.9563535487220896,3.3944820788211527,2.78297478228674,0.9825461114838707,0.9703817114927418,1.0058287354795015,0.9270792432782159,0.9155769074817961,0.968590683426843,2.3181837030625543,2.124317096112068,1.9335475931502724,0.8473637920835332,7.541624658079694,10.930783030937222,11.949267850239584,results\0\splitwise_4_4\param_p512_o64_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.10433189348096453,0.15597446130713932,0.17787343090867358,0.9938914377366492,1.1185047169526254,1.1300733220561683,512,100,ok,param_p512_o64_r100_10s
50.0,0.12284673149478514,0.1435127826831426,0.1461273449523467,0.0,0.041712711955956064,11.602911450296794,12.10628921788209,12.187185651763624,results\0\baseline\param_p512_o256_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04489088594323563,0.04677938289124499,0.04724284832318991,0.1228467314947852,0.1435127826831426,0.14612734495234675,256,0.13928435012541807,0.1570796442634605,0.2065793295007996,0.06740065338394427,1.1338059094501078,1.0945341685017127,1.4136938542759865,,1.8015505948570247,0.9500559622641357,0.9120471153785091,0.9100742942127781,0.9509825861722281,0.914161232414237,0.9055129283313177,0.7571750578561841,0.6481407390195707,1.1508047458139958,0.07514756103735237,11.02341520297728,11.041506159107307,11.091244380468876,results\0\splitwise_4_4\param_p512_o256_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04269045080986074,0.04276389831543799,0.042779009927843975,0.0930164810270071,0.0930164810270071,0.16816404206435948,512,20,ok,param_p512_o256_r20_10s
25.0,0.12284673149478514,0.1435127826831426,0.1461273449523467,0.0,0.041712711955956064,11.602911450296794,12.10628921788209,12.187185651763624,results\0\baseline\param_p512_o256_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04489088594323563,0.04677938289124499,0.04724284832318991,0.1228467314947852,0.1435127826831426,0.14612734495234675,256,0.16428435012541837,0.18207964426346177,0.23157932950079999,0.09240065338394525,1.3373115273513994,1.2687346789551823,1.584777507429016,,1.8015505948570247,0.9522105938931964,0.9141121577337731,0.912125629173478,0.9531579999104086,0.9162488240831358,0.9075800401475218,0.7571750578561841,0.6481407390195707,1.1508047458139958,0.07514756103735237,11.04841520297728,11.066506159107309,11.116244380468878,results\0\splitwise_4_4\param_p512_o256_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04278810705986075,0.042861554565437984,0.04287666617784398,0.0930164810270071,0.0930164810270071,0.16816404206435948,512,20,ok,param_p512_o256_r20_10s
12.5,0.12284673149478514,0.1435127826831426,0.1461273449523467,0.0,0.041712711955956064,11.602911450296794,12.10628921788209,12.187185651763624,results\0\baseline\param_p512_o256_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04489088594323563,0.04677938289124499,0.04724284832318991,0.1228467314947852,0.1435127826831426,0.14612734495234675,256,0.2142843501254191,0.23207964426345978,0.28157932950080067,0.1424006533839448,1.7443227631539835,1.6171356998620896,1.9269448137350744,,1.8015505948570247,0.9565198571513177,0.9182422424443006,0.9162282990948772,0.9575088273867693,0.9204240074209339,0.9117142637799299,0.7571750578561841,0.6481407390195707,1.1508047458139958,0.07514756103735237,11.098415202977279,11.116506159107308,11.166244380468878,results\0\splitwise_4_4\param_p512_o256_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.04298341955986075,0.04305686706543799,0.043071978677843986,0.0930164810270071,0.0930164810270071,0.16816404206435948,512,20,ok,param_p512_o256_r20_10s
3.125,0.12284673149478514,0.1435127826831426,0.1461273449523467,0.0,0.041712711955956064,11.602911450296794,12.10628921788209,12.187185651763624,results\0\baseline\param_p512_o256_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.04489088594323563,0.04677938289124499,0.04724284832318991,0.1228467314947852,0.1435127826831426,0.14612734495234675,256,0.5142843501254181,0.5320796442634605,0.5815793295007996,0.4424006533839443,4.186390177969444,3.707541825303622,3.97994865157139,,1.8015505948570247,0.9823754367000461,0.9430227507074661,0.940844318623273,0.9836137922449327,0.9454751074477221,0.936519605574378,0.7571750578561841,0.6481407390195707,1.1508047458139958,0.07514756103735237,11.39841520297728,11.416506159107307,11.466244380468876,results\0\splitwise_4_4\param_p512_o256_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04415529455986074,0.04422874206543799,0.044243853677843975,0.0930164810270071,0.0930164810270071,0.16816404206435948,512,20,ok,param_p512_o256_r20_10s
50.0,0.13004457036075528,0.14952236496020216,0.2041736780907013,0.0,0.09379660977351834,12.941839781850653,14.407259546704186,14.69644135476374,results\0\baseline\param_p512_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.05006648084219799,0.05585669721530395,0.057044628413034114,0.13004457036075534,0.14952236496020221,0.20417367809070136,256,0.274779562953379,0.40285899909462397,0.5280695753724242,0.06696069062389143,2.1129645181733916,2.694305960194326,2.5863744059008265,,2.3599951614070687,0.8658303115975189,0.7867420602556413,0.7787319353033071,0.856467137038709,0.768969442448414,0.7535322719648168,1.7657372282987684,2.421984201155349,2.3732781596987156,0.22135954522189025,11.205437170964917,11.334797058411809,11.444588218266723,results\0\splitwise_4_4\param_p512_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04288029550852068,0.04295209331466216,0.04298496845146234,0.2296245392241043,0.3621408056529939,0.4845609309980177,512,50,ok,param_p512_o256_r50_10s
25.0,0.13004457036075528,0.14952236496020216,0.2041736780907013,0.0,0.09379660977351834,12.941839781850653,14.407259546704186,14.69644135476374,results\0\baseline\param_p512_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.05006648084219799,0.05585669721530395,0.057044628413034114,0.13004457036075534,0.14952236496020221,0.20417367809070136,256,0.2997795629533776,0.4278589990946226,0.5530695753724227,0.09196069062389,2.3052063005918835,2.8615050277495566,2.708819180534767,,2.3599951614070687,0.8677620307673898,0.7884772965730656,0.7804330273837987,0.858417668579118,0.7707177780083124,0.7552441991473888,1.7657372282987684,2.421984201155349,2.3732781596987156,0.22135954522189025,11.230437170964915,11.359797058411807,11.469588218266722,results\0\splitwise_4_4\param_p512_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04297795175852068,0.043049749564662156,0.04308262470146233,0.2296245392241043,0.3621408056529939,0.4845609309980177,512,50,ok,param_p512_o256_r50_10s
12.5,0.13004457036075528,0.14952236496020216,0.2041736780907013,0.0,0.09379660977351834,12.941839781850653,14.407259546704186,14.69644135476374,results\0\baseline\param_p512_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.05006648084219799,0.05585669721530395,0.057044628413034114,0.13004457036075534,0.14952236496020221,0.20417367809070136,256,0.3497795629533783,0.47785899909462326,0.6030695753724236,0.14196069062389072,2.6896898654288948,3.1959031628600396,2.953708729802665,,2.3599951614070687,0.8716254691071318,0.7919477692079144,0.7838352115447823,0.8623187316599366,0.7742144491281095,0.7586680535125333,1.7657372282987684,2.421984201155349,2.3732781596987156,0.22135954522189025,11.280437170964916,11.409797058411808,11.519588218266723,results\0\splitwise_4_4\param_p512_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.04317326425852068,0.04324506206466216,0.04327793720146234,0.2296245392241043,0.3621408056529939,0.4845609309980177,512,50,ok,param_p512_o256_r50_10s
3.125,0.13004457036075528,0.14952236496020216,0.2041736780907013,0.0,0.09379660977351834,12.941839781850653,14.407259546704186,14.69644135476374,results\0\baseline\param_p512_o256_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.05006648084219799,0.05585669721530395,0.057044628413034114,0.13004457036075534,0.14952236496020221,0.20417367809070136,256,0.649779562953379,0.7778589990946241,0.9030695753724243,0.44196069062389143,4.9965912544509345,5.202291973522918,4.423046025410034,,2.3599951614070687,0.8948060991455838,0.8127706050170068,0.8042483165106833,0.8857251101448469,0.7951944758468917,0.779211179703399,1.7657372282987684,2.421984201155349,2.3732781596987156,0.22135954522189025,11.580437170964917,11.709797058411809,11.819588218266723,results\0\splitwise_4_4\param_p512_o256_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.04434513925852068,0.04441693706466216,0.044449812201462345,0.2296245392241043,0.3621408056529939,0.4845609309980177,512,50,ok,param_p512_o256_r50_10s
50.0,0.5085406078355792,0.9471463041843501,1.3846270429912042,0.8481285899179056,0.281750074296275,15.884989431101351,19.314770579273482,20.03429426539741,results\0\baseline\param_p512_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06002347434608185,0.07452726458473495,0.07758749323622187,0.44184397947295695,0.5311851058336549,0.5637409409447722,256,1.158033971514353,1.851322352852645,3.0830000148416774,2.138064070860672,2.2771710924779627,1.9546318712048825,2.226592374060155,2.520919700475638,3.008001527748893,0.9884532439847235,0.9817524853893798,0.9917285272680607,0.9768045846620074,0.9530059065969703,0.9713441104847227,2.111568057725473,2.1016321227846277,2.0048467333329936,0.8475046539265594,15.701569333835177,18.96232402092741,19.868581146677528,results\0\splitwise_4_4\param_p512_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.05863120492859514,0.0710249233517676,0.07536415460227737,0.9329836335534054,1.1163556815647613,1.1302141838991946,512,100,ok,param_p512_o256_r100_10s
25.0,0.5085406078355792,0.9471463041843501,1.3846270429912042,0.8481285899179056,0.281750074296275,15.884989431101351,19.314770579273482,20.03429426539741,results\0\baseline\param_p512_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06002347434608185,0.07452726458473495,0.07758749323622187,0.44184397947295695,0.5311851058336549,0.5637409409447722,256,1.1788532716883005,2.016448553560339,3.1922852495561727,2.3701572813362484,2.318110399689942,2.1289726250865066,2.3055199345665613,2.7945730276179783,3.008001527748893,0.9917187362628762,0.9855764375484487,0.9923318493482184,0.97355497619817,0.9558760217127683,0.971582438440399,2.1898092422084336,2.10272099085568,2.0048467333329936,0.8475046539265594,15.753441644160977,19.036182779585946,19.88066827876822,results\0\splitwise_4_4\param_p512_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.058436152138331185,0.07123882518039133,0.07538264587092641,0.9675540298640346,1.116934072066322,1.1302141838991946,512,100,ok,param_p512_o256_r100_10s
12.5,0.5085406078355792,0.9471463041843501,1.3846270429912042,0.8481285899179056,0.281750074296275,15.884989431101351,19.314770579273482,20.03429426539741,results\0\baseline\param_p512_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06002347434608185,0.07452726458473495,0.07758749323622187,0.44184397947295695,0.5311851058336549,0.5637409409447722,256,1.2309762669574909,1.9216804786356838,3.0915148815624733,2.2621384061834764,2.4206056468070467,2.0289161982113937,2.23274194824614,2.667211591584761,3.008001527748893,0.988980587242957,0.9852141897404308,0.9902950205193952,0.9762888803440031,0.9531229156167136,0.970276254494134,2.111568057725473,2.1016321227846277,2.0048467333329936,0.8475046539265594,15.70994617591878,19.029186046281236,19.83986185064333,results\0\splitwise_4_4\param_p512_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.058600250563693244,0.07103364371394082,0.07528130233283031,0.9329836335534054,1.1163556815647613,1.1302141838991946,512,100,ok,param_p512_o256_r100_10s
3.125,0.5085406078355792,0.9471463041843501,1.3846270429912042,0.8481285899179056,0.281750074296275,15.884989431101351,19.314770579273482,20.03429426539741,results\0\baseline\param_p512_o256_r100_10s\8_0\llama2-70b\token_jsq\summary.csv,0.06002347434608185,0.07452726458473495,0.07758749323622187,0.44184397947295695,0.5311851058336549,0.5637409409447722,256,1.511275377376224,2.1777891009398576,3.289679012172883,2.4520244621219187,2.9717889861508326,2.2993164744651513,2.375859281981235,2.891099877153371,3.008001527748893,0.9933795599629922,0.9910740924297,0.9966410701106238,0.9766512310153043,0.9604114560443388,0.9812061326277008,2.111568057725473,2.1016321227846277,2.0048467333329936,0.8475046539265594,15.779823811084242,19.142368722341338,19.967000475576807,results\0\splitwise_4_4\param_p512_o256_r100_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.058622000109916375,0.07157683869482698,0.07612932417859115,0.9329836335534054,1.1163556815647613,1.1302141838991946,512,100,ok,param_p512_o256_r100_10s
50.0,0.1987039809627244,0.21449946714348295,0.21970594135221644,0.0,0.04237347236458788,1.1086938750119706,1.2500577198876852,1.361768690110503,results\0\baseline\param_p1024_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.056763050778260785,0.06518607983111155,0.07323619314834054,0.19870398096272446,0.214499467143483,0.21970594135221644,16,0.2530744481709538,0.3764322481986805,0.491294895631391,0.09189833914012584,1.273625455035191,1.7549332556004789,2.2361475188501303,,3.705789075176562,0.8045096688242521,0.8122083865551613,0.8299537741822347,0.7819913222529357,0.6981735936343691,0.6236106912565552,0.8540346717553094,1.3989199724115968,1.9913453017852505,0.15702715096598574,0.8919549422133572,1.0153073637708006,1.13020506392041,results\0\splitwise_4_4\param_p1024_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.04438821313320268,0.04551119961062402,0.04567087303423523,0.16970008915797363,0.30006758865866345,0.437510394086042,1024,20,ok,param_p1024_o16_r20_10s
25.0,0.1987039809627244,0.21449946714348295,0.21970594135221644,0.0,0.04237347236458788,1.1086938750119706,1.2500577198876852,1.361768690110503,results\0\baseline\param_p1024_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.056763050778260785,0.06518607983111155,0.07323619314834054,0.19870398096272446,0.214499467143483,0.21970594135221644,16,0.30278554374437133,0.4198590405917918,0.5450798732240276,0.1421052009022168,1.523802101384028,1.957389667131153,2.4809519026624574,,3.705789075176562,0.8493376405018803,0.8469553448921752,0.8694621195906909,0.8375853640479108,0.7436615714235612,0.6664573866572132,0.8540346717553094,1.3989199724115968,1.9913453017852505,0.15702715096598574,0.9416554398415538,1.0587430672826006,1.1840062916957166,results\0\splitwise_4_4\param_p1024_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.04754390055057961,0.04847638256214612,0.04880880189436594,0.16970008915797363,0.30006758865866345,0.437510394086042,1024,20,ok,param_p1024_o16_r20_10s
12.5,0.1987039809627244,0.21449946714348295,0.21970594135221644,0.0,0.04237347236458788,1.1086938750119706,1.2500577198876852,1.361768690110503,results\0\baseline\param_p1024_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.056763050778260785,0.06518607983111155,0.07323619314834054,0.19870398096272446,0.214499467143483,0.21970594135221644,16,0.4020432662267579,0.5241174099383706,0.6447369899826422,0.2418408226853887,2.023327687139689,2.4434438785238477,2.9345450833714466,,3.705789075176562,0.9388532051223598,0.9303807970730571,0.9426262080116863,0.9451276023300266,0.8396973971334967,0.7516387097691897,0.8540346717553094,1.3989199724115968,1.9913453017852505,0.15702715096598574,1.0409007980545175,1.163029697816433,1.2836388565479047,results\0\splitwise_4_4\param_p1024_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.05364832608299516,0.054736581563520695,0.05504715772642585,0.16970008915797363,0.30006758865866345,0.437510394086042,1024,20,ok,param_p1024_o16_r20_10s
3.125,0.1987039809627244,0.21449946714348295,0.21970594135221644,0.0,0.04237347236458788,1.1086938750119706,1.2500577198876852,1.361768690110503,results\0\baseline\param_p1024_o16_r20_10s\8_0\llama2-70b\token_jsq\summary.csv,0.056763050778260785,0.06518607983111155,0.07323619314834054,0.19870398096272446,0.214499467143483,0.21970594135221644,16,1.0027264552172084,1.1240225405167505,1.26107455701956,0.8422775116830497,5.046332994230817,5.240211341713355,5.739829106386786,,3.705789075176562,1.4806435675301592,1.4102432413866326,1.3952419012945463,1.6074601036063112,1.4164178262954747,1.2640155798254509,0.8540346717553094,1.3989199724115968,1.9913453017852505,0.15702715096598574,1.6415804543965606,1.7628854508147924,1.899996736313162,results\0\splitwise_4_4\param_p1024_o16_r20_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.09124433948503338,0.09233072549910631,0.09257168914660838,0.16970008915797363,0.30006758865866345,0.437510394086042,1024,20,ok,param_p1024_o16_r20_10s
50.0,0.3016165275717339,0.5332020503299705,0.748185385064771,0.4919145821523878,0.2786562763471018,2.4957318419725603,3.196496671184169,3.3361449130285092,results\0\baseline\param_p1024_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.1419964903038073,0.18599999427833636,0.19512766583856042,0.2969955100533266,0.43825155960796397,0.5144177139431706,16,1.070337835717723,1.429453407711836,2.4341832189801016,1.4289973704004897,3.5486710371438877,2.6808850544127183,3.2534493022332596,2.9049705421373493,3.0411280377382375,0.842827029525311,1.0130399860877366,1.2286584453718956,0.5557169644613699,0.7565853612980367,1.1021318316306745,3.133249422218219,2.561978538521988,2.1969285159344083,0.8474294148909056,2.103470254861466,3.238178943305907,4.098982622376966,results\0\splitwise_4_4\param_p1024_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw50\summary.csv,0.07890985855580013,0.14072487287250787,0.2150564117524708,0.9305610102759907,1.1227910901893936,1.1301389448635408,1024,50,ok,param_p1024_o16_r50_10s
25.0,0.3016165275717339,0.5332020503299705,0.748185385064771,0.4919145821523878,0.2786562763471018,2.4957318419725603,3.196496671184169,3.3361449130285092,results\0\baseline\param_p1024_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.1419964903038073,0.18599999427833636,0.19512766583856042,0.2969955100533266,0.43825155960796397,0.5144177139431706,16,1.1364976898434307,1.4930915835970366,2.5915751944514036,1.5693102310671676,3.768021928351177,2.800236013108054,3.463814244683554,3.1902088045461086,3.0411280377382375,0.8560385043736228,1.0343290621714432,1.2461276110071304,0.5807439341591006,0.784054884874571,1.094478307856867,3.116474315700353,2.561978538521988,2.1969285159344083,0.8474294148909056,2.1364425533198173,3.3062294041400615,4.157262290445807,results\0\splitwise_4_4\param_p1024_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw25\summary.csv,0.08246360041581763,0.14583420410057188,0.2135629975230478,0.9255788789595183,1.1227910901893936,1.1301389448635408,1024,50,ok,param_p1024_o16_r50_10s
12.5,0.3016165275717339,0.5332020503299705,0.748185385064771,0.4919145821523878,0.2786562763471018,2.4957318419725603,3.196496671184169,3.3361449130285092,results\0\baseline\param_p1024_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.1419964903038073,0.18599999427833636,0.19512766583856042,0.2969955100533266,0.43825155960796397,0.5144177139431706,16,1.2359713891036304,1.530461419839319,2.6769891635937646,1.6659920813500748,4.097823813085566,2.8703217080508177,3.5779757491012947,3.3867507526621266,3.0411280377382375,0.879021589292057,1.04444412747592,1.3341626851111068,0.5776647426716742,0.8085591826219605,1.204688112321729,3.1097014231164475,2.561978538521988,2.1969285159344083,0.8474294148909056,2.193802170177513,3.3385621767146323,4.450960055085876,results\0\splitwise_4_4\param_p1024_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw12_5\summary.csv,0.08202636603162972,0.15039200334138098,0.23506797942080046,0.9235673602720249,1.1227910901893936,1.1301389448635408,1024,50,ok,param_p1024_o16_r50_10s
3.125,0.3016165275717339,0.5332020503299705,0.748185385064771,0.4919145821523878,0.2786562763471018,2.4957318419725603,3.196496671184169,3.3361449130285092,results\0\baseline\param_p1024_o16_r50_10s\8_0\llama2-70b\token_jsq\summary.csv,0.1419964903038073,0.18599999427833636,0.19512766583856042,0.2969955100533266,0.43825155960796397,0.5144177139431706,16,1.8518814721614003,2.7569134186035136,4.287621437930416,3.357346762694613,6.139854095763916,5.17048540398036,5.730693920944785,6.825060456643582,3.0411280377382375,1.0089043698007765,1.4511506411754038,1.8622513239365495,0.6460805655033995,1.2781703956099966,1.7234580077682142,3.232626438856379,2.5625772749649927,2.1969285159344083,0.8474294148909056,2.517954761217057,4.638598193903951,6.212740281131526,results\0\splitwise_4_4\param_p1024_o16_r50_10s\8_0\llama2-70b\mixed_pool_a100_bw3_125\summary.csv,0.0917411727549818,0.23773968627019829,0.33629433822658716,0.960075538020019,1.1230534873693343,1.1301389448635408,1024,50,ok,param_p1024_o16_r50_10s
